target,client_id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,family_income,personal_income,gen_industry,gen_title,work_time,credit,term,loan_num_total,loan_num_closed
0,106817337,44,0,Высшее,Состою в браке,3,3,2,1,0,0,от 20000 до 50000 руб.,10000,Образование,Высококвалифиц. специалист,96,4900,3,1,0
0,106817338,51,1,Среднее специальное,Не состоял в браке,1,0,2,1,1,0,от 20000 до 50000 руб.,13000,Здравоохранение,Специалист,24,5169,6,1,0
0,106817339,26,0,Высшее,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,20000,Торговля,Руководитель среднего звена,36,8198,24,2,1
0,106817340,46,1,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 10000 до 20000 руб.,4000,Коммунальное хоз-во/Дорожные службы,Служащий,228,7137,10,1,0
0,106817341,50,1,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,9000,Торговля,Рабочий,46,25459.3,12,1,0
0,106817342,61,0,Среднее,Не состоял в браке,0,0,1,2,0,0,от 5000 до 10000 руб.,7600,,,,4590,10,1,0
0,106817343,58,0,Среднее специальное,Состою в браке,2,0,1,2,1,0,от 20000 до 50000 руб.,8500,,,,6950,5,1,0
0,106817344,41,1,Среднее,Состою в браке,2,2,2,1,0,0,от 5000 до 10000 руб.,8000,Сельское хозяйство,Рабочий,48,11940,6,2,1
0,106817345,44,1,Среднее,Вдовец/Вдова,2,0,2,1,0,0,от 20000 до 50000 руб.,10000,Торговля,Специалист,48,21721.1,10,2,1
0,106817346,26,1,Неоконченное высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,13000,Металлургия/Промышленность/Машиностроение,Специалист,8,19120,9,1,0
0,106817347,47,1,Среднее специальное,Состою в браке,3,1,2,1,1,0,от 20000 до 50000 руб.,14000,Торговля,Руководитель среднего звена,120,33800,24,2,1
0,106817348,48,0,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 10000 до 20000 руб.,10000,Сельское хозяйство,Рабочий,12,4900,6,1,0
0,106817349,59,1,Среднее специальное,Состою в браке,0,0,1,2,0,0,от 20000 до 50000 руб.,10000,,,,19790,10,1,0
0,106817350,33,0,Высшее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,20000,Другие сферы,Специалист,70,24600,10,1,0
0,106817351,33,1,Высшее,Гражданский брак,0,0,2,1,1,0,от 10000 до 20000 руб.,9000,Государственная служба,Работник сферы услуг,60,24047,12,1,0
0,106817352,25,1,Неоконченное высшее,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,12000,Ресторанный бизнес/Общественное питание,Специалист,36,35955,10,1,0
0,106817353,26,1,Высшее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,9500,Ресторанный бизнес/Общественное питание,Специалист,8,25570,9,1,0
0,106817354,54,1,Среднее специальное,Состою в браке,2,0,2,1,0,0,от 20000 до 50000 руб.,17000,Здравоохранение,Работник сферы услуг,96,10193,6,1,1
0,106817356,48,1,Среднее специальное,Состою в браке,2,0,2,1,1,0,от 20000 до 50000 руб.,13500,Металлургия/Промышленность/Машиностроение,Специалист,116,26000,12,1,0
0,106817357,37,1,Среднее специальное,Состою в браке,2,1,2,1,0,0,от 20000 до 50000 руб.,15000,Другие сферы,Служащий,72,5930,7,1,0
0,106817358,56,1,Среднее,Состою в браке,3,0,2,1,0,0,от 5000 до 10000 руб.,8000,Здравоохранение,Специалист,130,11819,6,2,2
0,106817359,28,1,Высшее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,36,5129,6,1,0
0,106817361,30,1,Среднее,Разведен(а),1,1,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Специалист,60,10352,11,2,1
0,106817363,35,1,Среднее,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,12000,Коммунальное хоз-во/Дорожные службы,Специалист,36,9999,3,1,0
0,106817364,26,1,Высшее,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,8000,Торговля,Специалист,24,19044,12,1,0
0,106817366,35,0,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,15000,Транспорт,Специалист,14,5650,12,1,0
0,106817367,42,0,Среднее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,18000,Торговля,Специалист,192,19045,8,2,1
0,106817368,51,1,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 10000 до 20000 руб.,17000,Страхование,Специалист,36,9448,6,1,0
0,106817369,47,1,Среднее специальное,Не состоял в браке,2,0,2,1,0,0,от 5000 до 10000 руб.,8000,Торговля,Рабочий,7,7998,6,1,1
0,106817371,30,0,Высшее,Разведен(а),1,1,2,1,0,1,от 10000 до 20000 руб.,11000,Энергетика,Специалист,48,7000,6,2,1
0,106817372,26,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,12000,Другие сферы,Служащий,48,23400,12,1,0
0,106817373,55,1,Среднее,Состою в браке,2,0,1,2,1,0,от 10000 до 20000 руб.,7500,,,,19960,12,1,0
0,106817374,64,1,Среднее специальное,Вдовец/Вдова,1,0,2,1,0,0,от 10000 до 20000 руб.,13000,Коммунальное хоз-во/Дорожные службы,Рабочий,36,12902,6,1,0
0,106817375,28,0,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,15000,Металлургия/Промышленность/Машиностроение,Рабочий,36,8499,5,1,0
0,106817376,50,1,Высшее,Не состоял в браке,0,0,2,1,1,0,от 10000 до 20000 руб.,15500,Транспорт,Специалист,180,11990,6,1,0
0,106817377,55,0,Среднее специальное,Гражданский брак,2,0,2,1,1,0,от 10000 до 20000 руб.,7000,Государственная служба,Высококвалифиц. специалист,360,12300,6,1,0
0,106817379,24,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,8300,Ресторанный бизнес/Общественное питание,Специалист,24,12600,10,1,0
0,106817381,39,1,Среднее специальное,Состою в браке,2,1,2,1,1,0,от 10000 до 20000 руб.,7000,Ресторанный бизнес/Общественное питание,Рабочий,24,15704,12,1,0
0,106817383,47,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,7500,Металлургия/Промышленность/Машиностроение,Специалист,120,4290,4,1,1
0,106817384,50,1,Среднее,Состою в браке,2,0,2,1,1,1,от 20000 до 50000 руб.,16000,Здравоохранение,Специалист,228,84500,36,2,1
0,106817385,46,0,Среднее специальное,Состою в браке,2,1,2,1,1,0,от 20000 до 50000 руб.,20000,Энергетика,Рабочий,84,13433,6,1,1
0,106817386,27,0,Среднее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,18000,Металлургия/Промышленность/Машиностроение,Рабочий,18,23290,12,2,1
0,106817387,22,0,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,16000,Строительство,Рабочий,12,10799,8,1,0
0,106817388,39,0,Среднее,Состою в браке,1,1,2,1,1,1,от 20000 до 50000 руб.,22000,Другие сферы,Специалист,6,40180,12,2,1
0,106817389,43,1,Среднее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,12000,Государственная служба,Специалист,96,34650,12,3,2
0,106817390,51,1,Среднее,Вдовец/Вдова,0,0,2,2,0,0,от 10000 до 20000 руб.,12000,Другие сферы,Работник сферы услуг,156,9790,6,1,0
0,106817391,23,0,Высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,13000,Здравоохранение,Специалист,7,9000,12,1,0
0,106817392,53,0,Среднее,Состою в браке,1,0,2,1,1,0,от 20000 до 50000 руб.,12000,Строительство,Специалист,96,21850,10,2,1
0,106817393,33,0,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,25000,Нефтегазовая промышленность,Работник сферы услуг,156,12868,6,1,1
0,106817394,55,1,Среднее специальное,Не состоял в браке,1,0,2,2,0,0,от 10000 до 20000 руб.,14000,Здравоохранение,Рабочий,144,20237,6,1,0
0,106817395,22,0,Неоконченное высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,15000,Государственная служба,Другое,18,8999,9,1,0
0,106817396,25,0,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,8000,Развлечения/Искусство,Специалист,36,4130,6,1,1
0,106817397,59,1,Среднее,Не состоял в браке,2,0,1,2,0,0,от 10000 до 20000 руб.,9000,,,,29000,10,2,1
0,106817398,53,1,Среднее специальное,Состою в браке,2,0,2,1,1,0,от 20000 до 50000 руб.,12000,Металлургия/Промышленность/Машиностроение,Рабочий,60,25538,7,1,0
0,106817399,53,1,Среднее специальное,Состою в браке,3,0,1,2,1,0,от 10000 до 20000 руб.,8000,,,,8400,8,1,0
0,106817400,44,1,Высшее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,20000,Образование,Специалист,180,9648,6,1,0
0,106817402,38,0,Среднее специальное,Состою в браке,1,0,2,1,1,0,свыше 50000 руб.,20000,Транспорт,Индивидуальный предприниматель,6,7885,6,1,0
0,106817403,35,1,Среднее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,5500,Образование,Специалист,12,11600,6,1,0
0,106817404,57,1,Среднее специальное,Состою в браке,2,0,1,2,1,0,от 20000 до 50000 руб.,16000,,,,17800,10,1,0
0,106817405,53,0,Среднее,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,9000,Сельское хозяйство,Рабочий,410,4994,6,1,0
0,106817409,40,0,Среднее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,15000,Сельское хозяйство,Рабочий,180,10000,10,2,0
0,106817410,33,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,9000,Торговля,Специалист,18,3450,6,1,0
0,106817412,63,1,Среднее специальное,Состою в браке,0,0,1,2,0,0,от 10000 до 20000 руб.,11000,,,,9576,6,1,0
0,106817413,56,1,Среднее специальное,Состою в браке,3,0,1,2,0,0,от 20000 до 50000 руб.,11000,,,,8204,6,1,0
0,106817414,33,1,Среднее,Не состоял в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,5500,Торговля,Специалист,180,6217,6,1,0
0,106817415,52,1,Высшее,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,9000,Банк/Финансы,Руководитель высшего звена,180,12699,6,1,0
0,106817416,42,0,Среднее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,20000,Транспорт,Специалист,288,20200,12,2,1
0,106817417,44,0,Среднее специальное,Состою в браке,1,0,2,1,0,0,от 10000 до 20000 руб.,7000,Другие сферы,Рабочий,96,3970,6,1,0
0,106817418,50,0,Среднее,Состою в браке,3,3,2,1,0,0,от 10000 до 20000 руб.,14000,Строительство,Работник сферы услуг,36,30990,6,1,0
0,106817419,46,1,Среднее,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,7000,Ресторанный бизнес/Общественное питание,Рабочий,108,20700,24,1,0
0,106817420,51,1,Среднее,Состою в браке,2,0,2,1,0,1,от 10000 до 20000 руб.,7500,Государственная служба,Специалист,48,17270,12,2,1
0,106817421,40,1,Высшее,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,10000,Другие сферы,Специалист,36,13170,6,1,0
0,106817422,30,1,Среднее,Не состоял в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,11000,Торговля,Служащий,48,17430,5,1,0
0,106817423,49,1,Среднее,Вдовец/Вдова,1,1,2,1,1,0,от 10000 до 20000 руб.,8000,Ресторанный бизнес/Общественное питание,Специалист,24,13312,11,2,1
0,106817424,56,1,Среднее специальное,Вдовец/Вдова,2,0,1,2,0,0,от 20000 до 50000 руб.,11000,,,,12000,8,1,0
0,106817425,62,1,Высшее,Не состоял в браке,1,0,2,2,1,0,от 10000 до 20000 руб.,15000,Наука,Специалист,28,61832,24,2,1
0,106817426,58,1,Среднее специальное,Не состоял в браке,0,0,2,2,0,0,от 20000 до 50000 руб.,23000,Коммунальное хоз-во/Дорожные службы,Специалист,324,16657,5,1,0
0,106817428,30,0,Высшее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,15000,Государственная служба,Служащий,36,26555,12,1,0
0,106817429,22,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,9000,Торговля,Рабочий,12,20440,12,1,0
0,106817430,46,1,Высшее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,10000,Банк/Финансы,Руководитель среднего звена,24,3599,6,1,0
0,106817431,46,1,Среднее,Состою в браке,2,1,2,1,0,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,60,59009,24,1,0
0,106817432,27,0,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,5800,Государственная служба,Специалист,4,3760,3,1,1
0,106817433,35,1,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,10000,Энергетика,Специалист,7,11697.1,10,1,0
0,106817434,34,0,Высшее,Разведен(а),1,1,2,1,0,1,от 10000 до 20000 руб.,15000,Государственная служба,Служащий,156,12500,12,1,0
0,106817435,56,1,Высшее,Состою в браке,2,0,2,2,0,0,от 20000 до 50000 руб.,16000,Наука,Высококвалифиц. специалист,180,30000,12,2,0
0,106817436,50,1,Среднее,Не состоял в браке,1,0,2,1,1,0,от 10000 до 20000 руб.,11000,Металлургия/Промышленность/Машиностроение,Специалист,60,26034,6,2,1
0,106817437,43,1,Среднее,Состою в браке,3,1,2,1,0,0,от 10000 до 20000 руб.,6000,Государственная служба,Служащий,60,12350,5,1,0
0,106817438,57,1,Среднее,Состою в браке,3,0,1,2,0,0,от 20000 до 50000 руб.,9200,,,,8890,9,1,0
0,106817439,40,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,12000,Образование,Специалист,240,17060,10,1,0
0,106817440,22,1,Среднее,Не состоял в браке,1,1,2,1,0,0,от 5000 до 10000 руб.,8000,Образование,Специалист,24,5369,6,1,1
0,106817441,38,0,Среднее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,14000,Строительство,Специалист,48,12959,6,1,1
0,106817442,59,1,Среднее специальное,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,18000,Коммунальное хоз-во/Дорожные службы,Рабочий,72,9652,5,1,0
0,106817443,53,1,Неоконченное высшее,Состою в браке,3,1,2,1,0,1,от 20000 до 50000 руб.,23000,Образование,Специалист,180,28900,6,1,0
0,106817444,26,0,Среднее,Состою в браке,1,1,2,1,1,1,от 20000 до 50000 руб.,20000,Металлургия/Промышленность/Машиностроение,Специалист,27,18720,12,2,1
0,106817445,47,0,Среднее специальное,Разведен(а),0,0,2,1,0,0,от 10000 до 20000 руб.,10000,Сборочные производства,Служащий,40,12213,6,1,0
0,106817446,26,1,Среднее,Не состоял в браке,1,1,2,1,0,0,от 5000 до 10000 руб.,8000,Наука,Руководитель среднего звена,60,13386,18,2,1
0,106817448,65,1,Среднее специальное,Вдовец/Вдова,0,0,2,2,1,0,от 10000 до 20000 руб.,11000,Государственная служба,Рабочий,36,11480,6,1,0
0,106817449,50,1,Высшее,Не состоял в браке,2,2,2,1,1,0,от 10000 до 20000 руб.,12000,Здравоохранение,Специалист,300,32900,12,1,0
0,106817450,38,1,Среднее,Состою в браке,2,2,2,1,1,0,от 10000 до 20000 руб.,7000,Торговля,Специалист,120,5390,3,1,1
0,106817451,55,1,Среднее,Гражданский брак,4,0,1,2,1,0,от 10000 до 20000 руб.,5000,,,,16660,12,1,0
0,106817452,51,0,Среднее,Разведен(а),1,0,1,2,0,0,от 5000 до 10000 руб.,4330,,,,10550,12,1,0
0,106817453,24,1,Среднее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,10000,Образование,Специалист,24,28900,10,1,0
0,106817454,55,1,Высшее,Состою в браке,1,1,1,2,1,0,от 10000 до 20000 руб.,7101,,,,23945,12,1,0
0,106817455,45,1,Высшее,Состою в браке,2,1,2,1,0,0,от 20000 до 50000 руб.,10000,Торговля,Руководитель высшего звена,36,16020,8,1,0
0,106817458,38,0,Неполное среднее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,20000,Металлургия/Промышленность/Машиностроение,Служащий,12,23800,24,3,2
0,106817459,24,1,Высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,10000,Здравоохранение,Рабочий,6,8355,9,1,0
0,106817460,38,0,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,12000,Торговля,Рабочий,12,23109,12,1,0
0,106817461,37,0,Среднее,Состою в браке,1,1,2,1,1,0,от 5000 до 10000 руб.,9000,Транспорт,Специалист,216,7200,10,2,1
0,106817462,29,1,Высшее,Разведен(а),1,1,2,1,0,0,от 20000 до 50000 руб.,25000,Торговля,Специалист,12,6680,12,1,0
0,106817465,25,0,Высшее,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,20000,Строительство,Специалист,24,8735,10,1,0
0,106817466,35,1,Среднее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,12000,Торговля,Специалист,24,38625,15,2,1
0,106817467,37,1,Среднее,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,9500,Здравоохранение,Специалист,180,14840,10,3,2
0,106817468,25,1,Неоконченное высшее,Гражданский брак,0,0,2,1,1,0,свыше 50000 руб.,23000,Информационные технологии,Специалист,30,30455,15,1,0
0,106817469,49,1,Высшее,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,11000,Торговля,Специалист,120,5329,5,1,0
0,106817471,56,1,Среднее,Вдовец/Вдова,0,0,1,2,0,0,от 20000 до 50000 руб.,15000,,,,26355,12,1,0
0,106817472,54,1,Неполное среднее,Не состоял в браке,3,0,1,2,0,0,до 5000 руб.,5000,,,,13310,12,4,3
0,106817473,62,0,Среднее,Гражданский брак,1,0,1,2,1,0,от 10000 до 20000 руб.,11000,,,,11300,12,1,0
0,106817474,40,1,Среднее специальное,Разведен(а),1,0,2,1,1,0,от 10000 до 20000 руб.,12000,Металлургия/Промышленность/Машиностроение,Рабочий,60,21000,5,1,0
0,106817475,28,0,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,13000,Нефтегазовая промышленность,Специалист,52,23251,12,1,0
0,106817476,24,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,7000,Другие сферы,Рабочий,8,5840,10,1,0
0,106817477,56,1,Среднее,Вдовец/Вдова,1,0,1,2,0,0,от 5000 до 10000 руб.,8000,,,,19990,12,2,1
0,106817478,36,1,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,10000,Здравоохранение,Рабочий,120,15319,12,1,0
0,106817479,38,0,Среднее специальное,Не состоял в браке,3,3,2,1,0,0,от 5000 до 10000 руб.,8000,Сельское хозяйство,Рабочий,240,16480,12,1,0
0,106817480,42,1,Высшее,Не состоял в браке,1,0,1,2,1,0,от 10000 до 20000 руб.,10000,,,,7677,6,1,0
0,106817483,24,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,8000,Торговля,Работник сферы услуг,23,31000,10,1,0
0,106817484,55,0,Среднее,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,20000,Строительство,Специалист,24,26140,6,1,0
0,106817485,50,0,Среднее,Состою в браке,7,7,2,1,0,0,свыше 50000 руб.,24000,Образование,Служащий,120,16700,6,1,0
0,106817486,57,1,Среднее,Состою в браке,2,0,2,1,0,0,от 20000 до 50000 руб.,14000,Коммунальное хоз-во/Дорожные службы,Специалист,240,14361,6,2,2
0,106817487,57,1,Высшее,Не состоял в браке,1,1,1,2,1,0,от 10000 до 20000 руб.,8700,,,,18204,12,3,2
0,106817489,33,1,Среднее специальное,Не состоял в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,7000,Наука,Рабочий,120,7310,12,1,0
0,106817490,51,1,Среднее,Состою в браке,1,0,2,1,1,0,от 20000 до 50000 руб.,14000,Здравоохранение,Работник сферы услуг,36,5800,6,1,0
0,106817491,52,1,Среднее,Состою в браке,2,0,2,1,0,0,от 20000 до 50000 руб.,20000,Другие сферы,Рабочий,180,40084,12,1,0
0,106817492,34,1,Среднее специальное,Не состоял в браке,1,0,2,2,0,0,от 10000 до 20000 руб.,17800,Государственная служба,Рабочий,60,22000,10,1,0
0,106817493,29,1,Среднее,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Торговля,Специалист,12,22945,10,2,1
0,106817495,52,1,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,35000,Торговля,Индивидуальный предприниматель,120,34422,6,1,0
0,106817496,59,1,Среднее специальное,Разведен(а),2,1,1,2,0,0,от 20000 до 50000 руб.,17500,,,,20000,8,1,0
0,106817497,34,1,Среднее,Состою в браке,2,2,2,1,1,0,от 10000 до 20000 руб.,8500,Информационные технологии,Специалист,24,35640,24,1,0
0,106817499,62,0,Среднее,Состою в браке,0,0,2,2,0,0,от 20000 до 50000 руб.,13000,Развлечения/Искусство,Специалист,132,14990,6,2,1
0,106817500,24,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,8000,Транспорт,Специалист,36,13800,10,2,1
0,106817501,24,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,9500,Торговля,Специалист,48,7760,6,2,0
0,106817503,23,1,Неоконченное высшее,Не состоял в браке,0,0,2,1,0,1,от 10000 до 20000 руб.,12000,Другие сферы,Специалист,36,2000,3,1,0
0,106817505,42,1,Среднее,Состою в браке,1,0,2,1,0,1,от 10000 до 20000 руб.,13000,Торговля,Руководитель высшего звена,144,52000,15,2,1
0,106817506,24,1,Среднее,Не состоял в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,6000,Торговля,Рабочий,48,19020,12,1,0
0,106817507,55,1,Среднее,Состою в браке,0,0,2,2,0,0,от 20000 до 50000 руб.,13000,Другие сферы,Специалист,204,33800,6,2,2
0,106817508,44,1,Среднее специальное,Не состоял в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,8500,Торговля,Специалист,120,13992,18,3,2
0,106817509,41,0,Среднее,Не состоял в браке,0,0,2,1,0,1,от 10000 до 20000 руб.,15000,Другие сферы,Рабочий,48,30990,12,1,0
0,106817510,47,1,Неоконченное высшее,Не состоял в браке,1,0,2,1,1,0,от 10000 до 20000 руб.,9000,Коммунальное хоз-во/Дорожные службы,Рабочий,12,14700,10,1,0
0,106817511,42,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,7500,Здравоохранение,Рабочий,72,29000,24,1,0
0,106817512,24,1,Среднее специальное,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Торговля,Специалист,24,4575,6,1,1
0,106817513,28,0,Высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,13000,Государственная служба,Высококвалифиц. специалист,24,6599,6,1,1
0,106817514,25,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 5000 до 10000 руб.,9000,Здравоохранение,Специалист,34,7380,12,1,0
0,106817515,38,1,Высшее,Не состоял в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,28000,Сборочные производства,Руководитель среднего звена,8,11990,12,2,1
0,106817516,49,1,Среднее,Состою в браке,2,0,2,1,0,0,от 20000 до 50000 руб.,11000,Коммунальное хоз-во/Дорожные службы,Специалист,240,27900,12,2,1
0,106817517,55,1,Среднее специальное,Состою в браке,2,0,2,1,1,0,от 10000 до 20000 руб.,9000,Образование,Специалист,48,14107,12,1,0
0,106817518,32,1,Высшее,Не состоял в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,25000,Торговля,Высококвалифиц. специалист,8,15468,6,1,0
0,106817519,35,1,Среднее,Разведен(а),1,1,2,1,0,0,от 5000 до 10000 руб.,8000,Наука,Специалист,60,12780,18,2,1
0,106817520,49,0,Неоконченное высшее,Состою в браке,2,1,2,1,0,0,от 20000 до 50000 руб.,25000,Здравоохранение,Специалист,36,9200,10,1,0
0,106817521,37,1,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 5000 до 10000 руб.,8000,Другие сферы,Работник сферы услуг,36,6400,5,1,1
0,106817522,53,1,Среднее,Состою в браке,1,1,2,2,0,0,от 10000 до 20000 руб.,9000,Сельское хозяйство,Специалист,276,6599,12,2,1
0,106817523,27,0,Среднее,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,16000,Коммунальное хоз-во/Дорожные службы,Рабочий,24,5335,6,1,0
0,106817524,26,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Рабочий,8,28417,10,1,0
0,106817525,47,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,12000,Коммунальное хоз-во/Дорожные службы,Специалист,36,28820,12,3,2
0,106817526,24,1,Неоконченное высшее,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,26,12511,6,1,0
0,106817527,45,0,Среднее,Состою в браке,2,2,2,1,0,1,от 20000 до 50000 руб.,20000,Строительство,Специалист,60,21690,10,2,2
0,106817528,35,1,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,10000,Банк/Финансы,Специалист,24,20680,10,2,2
0,106817530,47,1,Среднее специальное,Состою в браке,1,0,2,1,0,0,от 20000 до 50000 руб.,10000,Здравоохранение,Специалист,180,22264,12,1,0
0,106817531,57,1,Среднее,Не состоял в браке,1,0,2,2,0,0,от 10000 до 20000 руб.,10000,Другие сферы,Специалист,192,7590,6,1,0
0,106817532,28,1,Высшее,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Государственная служба,Специалист,7,18999,8,2,1
0,106817533,26,1,Высшее,Разведен(а),0,0,2,1,0,0,от 10000 до 20000 руб.,12000,Торговля,Специалист,6,21000,10,1,0
0,106817534,41,1,Среднее,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,8500,Наука,Специалист,204,28890,12,2,1
0,106817535,24,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,8000,Государственная служба,Специалист,8,5517,9,1,0
0,106817536,48,0,Среднее специальное,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,25000,Другие сферы,Специалист,198,15875,9,1,0
0,106817537,42,1,Среднее специальное,Состою в браке,3,1,2,1,0,0,от 10000 до 20000 руб.,8000,Коммунальное хоз-во/Дорожные службы,Рабочий,240,4999,6,1,0
0,106817538,61,1,Среднее,Не состоял в браке,0,0,2,2,1,0,от 10000 до 20000 руб.,15000,Коммунальное хоз-во/Дорожные службы,Специалист,100,9858,12,3,2
0,106817539,25,1,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,36,45000,12,1,0
0,106817540,34,1,Высшее,Состою в браке,3,2,2,1,0,0,от 20000 до 50000 руб.,16000,Государственная служба,Руководитель высшего звена,60,28350,9,1,0
0,106817542,56,1,Среднее,Состою в браке,2,0,1,2,0,0,от 10000 до 20000 руб.,9000,,,,14391,10,2,1
0,106817543,59,1,Среднее специальное,Состою в браке,0,0,1,2,0,0,от 20000 до 50000 руб.,15000,,,,21810,12,1,0
0,106817544,35,0,Высшее,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,20000,Металлургия/Промышленность/Машиностроение,Руководитель низшего звена,120,13490,9,1,0
